Date,Close
6/14/13 16:00,63.8
6/17/13 16:00,64.49
6/18/13 16:00,65.29
6/19/13 16:00,64.33
6/20/13 16:00,61.98
6/21/13 16:00,62.73
6/24/13 16:00,62.44
6/25/13 16:00,62.57
6/26/13 16:00,63.21
6/27/13 16:00,63.72
6/28/13 16:00,63.15
7/1/13 16:00,63.93
7/2/13 16:00,63.26
7/3/13 16:00,63.61
7/5/13 16:00,63.82
7/8/13 16:00,64.71
7/9/13 16:00,64.94
7/10/13 16:00,64.91
7/11/13 16:00,66.58
7/12/13 16:00,66.98
7/15/13 16:00,65.93
7/16/13 16:00,65.03
7/17/13 16:00,65.36
7/18/13 16:00,65.82
7/19/13 16:00,65.16
7/22/13 16:00,64.4
7/23/13 16:00,64.45
7/24/13 16:00,64.64
7/25/13 16:00,64.55
7/26/13 16:00,64.98
7/29/13 16:00,64.61
7/30/13 16:00,64.18
7/31/13 16:00,64.65
8/1/13 16:00,65.36
8/2/13 16:00,66.51
8/5/13 16:00,66.02
8/6/13 16:00,67.05
8/7/13 16:00,65.91
8/8/13 16:00,65.75
8/9/13 16:00,64.73
8/12/13 16:00,63.93
8/13/13 16:00,63.98
8/14/13 16:00,63.96
8/15/13 16:00,62.38
8/16/13 16:00,62.17
8/19/13 16:00,61.83
8/20/13 16:00,61.88
8/21/13 16:00,61.14
8/22/13 16:00,61.64
8/23/13 16:00,61.73
8/26/13 16:00,61.35
8/27/13 16:00,60.69
8/28/13 16:00,60.81
8/29/13 16:00,61.08
8/30/13 16:00,60.83
9/3/13 16:00,60.93
9/4/13 16:00,61.11
9/5/13 16:00,61.3
9/6/13 16:00,61.39
9/9/13 16:00,61.59
9/10/13 16:00,62.83
9/11/13 16:00,63.94
9/12/13 16:00,65.49
9/13/13 16:00,66.69
9/16/13 16:00,66.94
9/17/13 16:00,66.98
9/18/13 16:00,67.11
9/19/13 16:00,65.72
9/20/13 16:00,65.01
9/23/13 16:00,64.75
9/24/13 16:00,64.32
9/25/13 16:00,64.45
9/26/13 16:00,65.24
9/27/13 16:00,65.19
9/30/13 16:00,64.49
10/1/13 16:00,64.83
10/2/13 16:00,64.88
10/3/13 16:00,64.02
10/4/13 16:00,65.3
10/7/13 16:00,64.59
10/8/13 16:00,64
10/9/13 16:00,63.59
10/10/13 16:00,65.58
10/11/13 16:00,66.21
10/14/13 16:00,66.83
10/15/13 16:00,66.44
10/16/13 16:00,66.35
10/17/13 16:00,66.42
10/18/13 16:00,67.15
10/21/13 16:00,67.61
10/22/13 16:00,69
10/23/13 16:00,68.12
10/24/13 16:00,69.05
10/25/13 16:00,69.26
10/28/13 16:00,69
10/29/13 16:00,68.92
10/30/13 16:00,68.47
10/31/13 16:00,68.59
11/1/13 16:00,69.01
11/4/13 16:00,68.81
11/5/13 16:00,68.85
11/6/13 16:00,69
11/7/13 16:00,67.15
11/8/13 16:00,68.58
11/11/13 16:00,68.34
11/12/13 16:00,67.77
11/13/13 16:00,68.97
11/14/13 16:00,70.02
11/15/13 16:00,70
11/18/13 16:00,69.5
11/19/13 16:00,69.12
11/20/13 16:00,69.23
11/21/13 16:00,69.94
11/22/13 16:00,70.2
11/25/13 16:00,69.74
11/26/13 16:00,71.18
11/27/13 16:00,70.77
11/29/13 16:00,70.54
12/2/13 16:00,70.91
12/3/13 16:00,69.9
12/4/13 16:00,69.97
12/5/13 16:00,70.23
12/6/13 16:00,71.46
12/9/13 16:00,71.11
12/10/13 16:00,71.57
12/11/13 16:00,70.52
12/12/13 16:00,69.63
12/13/13 16:00,69.62
12/16/13 16:00,70.51
12/17/13 16:00,70.66
12/18/13 16:00,72.2
12/19/13 16:00,72.97
12/20/13 16:00,72.4
12/23/13 16:00,73.28
12/24/13 16:00,73.85
12/26/13 16:00,74.62
12/27/13 16:00,74.35
12/30/13 16:00,76.23
12/31/13 16:00,76.4
1/2/14 16:00,76.27
1/3/14 16:00,76.11
1/6/14 16:00,75.82
1/7/14 16:00,76.34
1/8/14 16:00,75.22
1/9/14 16:00,74.9
1/10/14 16:00,75.39
1/13/14 16:00,73.27
1/14/14 16:00,74.45
1/15/14 16:00,74.28
1/16/14 16:00,74.21
1/17/14 16:00,73.98
1/21/14 16:00,74.2
1/22/14 16:00,75.31
1/23/14 16:00,74.79
1/24/14 16:00,72.72
1/27/14 16:00,72.25
1/28/14 16:00,72.88
1/29/14 16:00,71.33
1/30/14 16:00,73.22
1/31/14 16:00,72.61
2/3/14 16:00,69.99
2/4/14 16:00,71.05
2/5/14 16:00,71.76
2/6/14 16:00,75.56
2/7/14 16:00,75.67
2/10/14 16:00,77.06
2/11/14 16:00,77.79
2/12/14 16:00,77.91
2/13/14 16:00,77.9
2/14/14 16:00,79.23
2/18/14 16:00,79.58
2/19/14 16:00,78.87
2/20/14 16:00,79.19
2/21/14 16:00,80.13
2/24/14 16:00,80.73
2/25/14 16:00,80.21
2/26/14 16:00,80.08
2/27/14 16:00,80.48
2/28/14 16:00,80.81
3/3/14 16:00,79.46
3/4/14 16:00,81.71
3/5/14 16:00,82.68
3/6/14 16:00,83.34
3/7/14 16:00,82.21
3/10/14 16:00,81.97
3/11/14 16:00,81.05
3/12/14 16:00,81.38
3/13/14 16:00,79.93
3/14/14 16:00,80.07
3/17/14 16:00,81.39
3/18/14 16:00,81.99
3/19/14 16:00,80.52
3/20/14 16:00,80.81
3/21/14 16:00,80.35
3/24/14 16:00,79.49
3/25/14 16:00,79.55
3/26/14 16:00,78.62
3/27/14 16:00,78.48
3/28/14 16:00,78.99
3/31/14 16:00,80.07
4/1/14 16:00,81.57
4/2/14 16:00,81.67
4/3/14 16:00,81.69
4/4/14 16:00,80.43
4/7/14 16:00,79.13
4/8/14 16:00,79.57
4/9/14 16:00,80.47
4/10/14 16:00,77.51
4/11/14 16:00,77.01
4/14/14 16:00,77.62
4/15/14 16:00,77.66
4/16/14 16:00,78.95
4/17/14 16:00,79.99
4/21/14 16:00,79.11
4/22/14 16:00,79.45
4/23/14 16:00,79.52
4/24/14 16:00,79.59
4/25/14 16:00,78.23
4/28/14 16:00,77.78
4/29/14 16:00,78.64
4/30/14 16:00,79.34
5/1/14 16:00,79.56
5/2/14 16:00,80.31
5/5/14 16:00,81.22
5/6/14 16:00,81.03
5/7/14 16:00,80.29
5/8/14 16:00,81.6
5/9/14 16:00,81.95
5/12/14 16:00,82.42
5/13/14 16:00,82.08
5/14/14 16:00,80.92
5/15/14 16:00,80.15
5/16/14 16:00,80.39
5/19/14 16:00,81.05
5/20/14 16:00,81.09
5/21/14 16:00,82.19
5/22/14 16:00,82.35
5/23/14 16:00,83.32
5/27/14 16:00,83.74
5/28/14 16:00,83.6
5/29/14 16:00,84.03
5/30/14 16:00,84.01
6/2/14 16:00,84.27
6/3/14 16:00,83.88
6/4/14 16:00,84.24
6/5/14 16:00,84.78
6/6/14 16:00,84.61
6/9/14 16:00,85.48
6/10/14 16:00,84.75
6/11/14 16:00,84.31
6/12/14 16:00,82.8
6/13/14 16:00,82.8
6/16/14 16:00,83.3
6/17/14 16:00,83.16
6/18/14 16:00,83.58
6/19/14 16:00,83.77
6/20/14 16:00,82.82
6/23/14 16:00,82.76
6/24/14 16:00,82.68
6/25/14 16:00,83.9
6/26/14 16:00,84.45
6/27/14 16:00,85.3
6/30/14 16:00,85.74
7/1/14 16:00,86.47
7/2/14 16:00,86.44
7/3/14 16:00,86.84
7/7/14 16:00,86.59
7/8/14 16:00,85.86
7/9/14 16:00,87.22
7/10/14 16:00,86.86
7/11/14 16:00,86.89
7/14/14 16:00,86.76
7/15/14 16:00,86.15
7/16/14 16:00,85.35
7/17/14 16:00,85.03
7/18/14 16:00,85.81
7/21/14 16:00,85.74
7/22/14 16:00,86.21
7/23/14 16:00,86.04
7/24/14 16:00,86.8
7/25/14 16:00,86.23
7/28/14 16:00,87.15
7/29/14 16:00,86.2
7/30/14 16:00,87.21
7/31/14 16:00,85.88
8/1/14 16:00,85.38
8/4/14 16:00,87.24
8/5/14 16:00,86.75
8/6/14 16:00,86.59
8/7/14 16:00,85.51
8/8/14 16:00,86.85
8/11/14 16:00,87.5
8/12/14 16:00,87.21
8/13/14 16:00,87.6
8/14/14 16:00,88.61
8/15/14 16:00,89.28
8/18/14 16:00,89.97
8/19/14 16:00,90.09
8/20/14 16:00,89.84
8/21/14 16:00,90.38
8/22/14 16:00,90.49
8/25/14 16:00,90.38
8/26/14 16:00,90.02
8/27/14 16:00,90.37
8/28/14 16:00,90.23
8/29/14 16:00,89.88
9/2/14 16:00,90.8
9/3/14 16:00,90.94
9/4/14 16:00,90.14
9/5/14 16:00,90.94
9/8/14 16:00,90.56
9/9/14 16:00,89.6
9/10/14 16:00,89.52
9/11/14 16:00,89.97
9/12/14 16:00,89.67
9/15/14 16:00,90.08
9/16/14 16:00,90.27
9/17/14 16:00,90.33
9/18/14 16:00,90.34
9/19/14 16:00,90.49
9/22/14 16:00,89.29
9/23/14 16:00,88.31
9/24/14 16:00,89.45
9/25/14 16:00,88.07
9/26/14 16:00,88.74
9/29/14 16:00,88.83
9/30/14 16:00,89.03
10/1/14 16:00,87.49
10/2/14 16:00,86.79
10/3/14 16:00,88.45
10/6/14 16:00,88.56
10/7/14 16:00,87.11
10/8/14 16:00,88.11
10/9/14 16:00,85.71
10/10/14 16:00,86.27
10/13/14 16:00,83.91
10/14/14 16:00,84.14
10/15/14 16:00,82.08
10/16/14 16:00,81.74
10/17/14 16:00,83.83
10/20/14 16:00,85.52
10/21/14 16:00,87.54
10/22/14 16:00,87.1
10/23/14 16:00,87.99
10/24/14 16:00,88.61
10/27/14 16:00,88.45
10/28/14 16:00,89.93
10/29/14 16:00,89.53
10/30/14 16:00,90.22
10/31/14 16:00,91.38
11/3/14 16:00,91.71
11/4/14 16:00,90.35
11/5/14 16:00,91
11/6/14 16:00,92
11/7/14 16:00,90
11/10/14 16:00,89.78
11/11/14 16:00,89.98
11/12/14 16:00,89.9
11/13/14 16:00,90.49
11/14/14 16:00,90.8
11/17/14 16:00,90.41
11/18/14 16:00,90.28
11/19/14 16:00,89.82
11/20/14 16:00,88.9
11/21/14 16:00,88.96
11/24/14 16:00,90.58
11/25/14 16:00,91.65
11/26/14 16:00,91.92
11/28/14 16:00,92.51
12/1/14 16:00,92.7
12/2/14 16:00,93.47
12/3/14 16:00,93.11
12/4/14 16:00,93.23
12/5/14 16:00,93.76
12/8/14 16:00,93.8
12/9/14 16:00,92.94
12/10/14 16:00,91.63
12/11/14 16:00,91.75
12/12/14 16:00,91.49
12/15/14 16:00,90.9
12/16/14 16:00,90.17
12/17/14 16:00,91.38
12/18/14 16:00,92.61
12/19/14 16:00,92.89
12/22/14 16:00,94.2
12/23/14 16:00,94.69
12/24/14 16:00,94.42
12/26/14 16:00,95.03
12/29/14 16:00,95.5
12/30/14 16:00,94.7
12/31/14 16:00,94.19
1/2/15 16:00,93.75
1/5/15 16:00,92.38
1/6/15 16:00,91.89
1/7/15 16:00,92.83
1/8/15 16:00,93.79
1/9/15 16:00,94.25
1/12/15 16:00,94.46
1/13/15 16:00,95.19
1/14/15 16:00,94.23
1/15/15 16:00,94.35
1/16/15 16:00,95.18
1/20/15 16:00,94.74
1/21/15 16:00,94.17
1/22/15 16:00,95.15
1/23/15 16:00,94.72
1/26/15 16:00,94.97
1/27/15 16:00,93.97
1/28/15 16:00,92.67
1/29/15 16:00,93.22
1/30/15 16:00,90.96
2/2/15 16:00,91.93
2/3/15 16:00,94.1
2/4/15 16:00,101.28
2/5/15 16:00,102.64
2/6/15 16:00,102.02
2/9/15 16:00,101.73
2/10/15 16:00,101.92
2/11/15 16:00,101.87
2/12/15 16:00,103.58
2/13/15 16:00,104.17
2/17/15 16:00,104.12
2/18/15 16:00,103.86
2/19/15 16:00,103.89
2/20/15 16:00,104.55
2/23/15 16:00,104.99
2/24/15 16:00,104.67
2/25/15 16:00,105.57
2/26/15 16:00,104.56
2/27/15 16:00,104.08
3/2/15 16:00,105.89
3/3/15 16:00,106.35
3/4/15 16:00,105.57
3/5/15 16:00,105.03
3/6/15 16:00,103.82
3/9/15 16:00,105.26
3/10/15 16:00,103.09
3/11/15 16:00,102.89
3/12/15 16:00,107.17
3/13/15 16:00,106.44
3/16/15 16:00,107.37
3/17/15 16:00,106.96
3/18/15 16:00,107.97
3/19/15 16:00,107.37
3/20/15 16:00,108.43
3/23/15 16:00,108.22
3/24/15 16:00,107.11
3/25/15 16:00,105
3/26/15 16:00,105.24
3/27/15 16:00,105.48
3/30/15 16:00,106.12
3/31/15 16:00,104.89
4/1/15 16:00,105.44
4/2/15 16:00,106
4/6/15 16:00,105.63
4/7/15 16:00,105.43
4/8/15 16:00,106.36
4/9/15 16:00,106.77
4/10/15 16:00,106.95
4/13/15 16:00,106.51
4/14/15 16:00,106.66
4/15/15 16:00,106.98
4/16/15 16:00,108.1
4/17/15 16:00,106.69
4/20/15 16:00,108.22
4/21/15 16:00,107.68
4/22/15 16:00,107.94
4/23/15 16:00,109
4/24/15 16:00,109.53
4/27/15 16:00,110.16
4/28/15 16:00,109.92
4/29/15 16:00,109.81
4/30/15 16:00,108.72
5/1/15 16:00,110.52
5/4/15 16:00,111.03
5/5/15 16:00,110.81
5/6/15 16:00,109.72
5/7/15 16:00,109.26
5/8/15 16:00,110.11
5/11/15 16:00,108.6
5/12/15 16:00,109.24
5/13/15 16:00,109.19
5/14/15 16:00,109.93
5/15/15 16:00,110.3
5/18/15 16:00,110.33
5/19/15 16:00,110.56
5/20/15 16:00,110.2
5/21/15 16:00,110.39
5/22/15 16:00,110.26
5/26/15 16:00,109.44
5/27/15 16:00,110.37
5/28/15 16:00,110.53
5/29/15 16:00,110.37
6/1/15 16:00,110.96
6/2/15 16:00,110.75
6/3/15 16:00,111.17
6/4/15 16:00,110.3
6/5/15 16:00,110.3
6/8/15 16:00,109.29
6/9/15 16:00,108.52
6/10/15 16:00,110
6/11/15 16:00,110.62
6/12/15 16:00,109.95
6/15/15 16:00,110.18
6/16/15 16:00,111.06
6/17/15 16:00,111.49
6/18/15 16:00,113.22
6/19/15 16:00,112.62
6/22/15 16:00,113.53
6/23/15 16:00,114.41
6/24/15 16:00,113.77
6/25/15 16:00,114.45
6/26/15 16:00,114.99
6/29/15 16:00,113.05
6/30/15 16:00,114.14
7/1/15 16:00,115.13
7/2/15 16:00,114.97
7/6/15 16:00,115.7
7/7/15 16:00,117.1
7/8/15 16:00,115.19
7/9/15 16:00,115.6
7/10/15 16:00,116.44
7/13/15 16:00,118.05
7/14/15 16:00,117.85
7/15/15 16:00,118.3
7/16/15 16:00,119.07
7/17/15 16:00,118.86
7/20/15 16:00,119.58
7/21/15 16:00,119.31
7/22/15 16:00,119.33
7/23/15 16:00,118.8
7/24/15 16:00,118.91
7/27/15 16:00,118.25
7/28/15 16:00,118.46
7/29/15 16:00,119.84
7/30/15 16:00,120.03
7/31/15 16:00,120
8/3/15 16:00,121.12
8/4/15 16:00,121.69
8/5/15 16:00,110.53
8/6/15 16:00,108.55
8/7/15 16:00,109.35
8/10/15 16:00,111
8/11/15 16:00,108
8/12/15 16:00,106.99
8/13/15 16:00,107.52
8/14/15 16:00,107.16
8/17/15 16:00,109.05
8/18/15 16:00,106.94
8/19/15 16:00,106.45
8/20/15 16:00,100.02
8/21/15 16:00,98.84
8/24/15 16:00,95.36
8/25/15 16:00,95.89
8/26/15 16:00,99.23
8/27/15 16:00,102.17
8/28/15 16:00,102.48
8/31/15 16:00,101.88
9/1/15 16:00,99.51
9/2/15 16:00,101.89
9/3/15 16:00,101.99
9/4/15 16:00,100.97
9/8/15 16:00,104.01
9/9/15 16:00,101.91
9/10/15 16:00,102.6
9/11/15 16:00,104.48
9/14/15 16:00,103.82
9/15/15 16:00,103.43
9/16/15 16:00,103.96
9/17/15 16:00,104.2
9/18/15 16:00,102.84
9/21/15 16:00,103.41
9/22/15 16:00,102.49
9/23/15 16:00,101.57
9/24/15 16:00,100.62
9/25/15 16:00,100.3
9/28/15 16:00,98.49
9/29/15 16:00,99.42
9/30/15 16:00,102.2
10/1/15 16:00,102.67
10/2/15 16:00,103
10/5/15 16:00,103.85
10/6/15 16:00,103.77
10/7/15 16:00,103.39
10/8/15 16:00,104.61
10/9/15 16:00,105.56
10/12/15 16:00,106.35
10/13/15 16:00,106.59
10/14/15 16:00,105.73
10/15/15 16:00,107.89
10/16/15 16:00,108.24
10/19/15 16:00,109.47
10/20/15 16:00,109.84
10/21/15 16:00,110.09
10/22/15 16:00,113.25
10/23/15 16:00,113.09
10/26/15 16:00,113.52
10/27/15 16:00,113.77
10/28/15 16:00,114.34
10/29/15 16:00,115.04
10/30/15 16:00,113.74
11/2/15 16:00,115.04
11/3/15 16:00,115.54
11/4/15 16:00,113.25
11/5/15 16:00,113
11/6/15 16:00,115.67
11/9/15 16:00,116.42
11/10/15 16:00,117.42
11/11/15 16:00,116.52
11/12/15 16:00,116.21
11/13/15 16:00,114.84
11/16/15 16:00,115.92
11/17/15 16:00,116.13
11/18/15 16:00,118.14
11/19/15 16:00,118.71
11/20/15 16:00,120.07
11/23/15 16:00,119.42
11/24/15 16:00,117.95
11/25/15 16:00,118.67
11/27/15 16:00,115.13
11/30/15 16:00,113.47
12/1/15 16:00,115.39
12/2/15 16:00,114
12/3/15 16:00,111.89
12/4/15 16:00,114.24
12/7/15 16:00,113.83
12/8/15 16:00,112.48
12/9/15 16:00,111.47
12/10/15 16:00,110.76
12/11/15 16:00,108.04
12/14/15 16:00,109.35
12/15/15 16:00,112.16
12/16/15 16:00,113.79
12/17/15 16:00,112.01
12/18/15 16:00,107.72
12/21/15 16:00,106.59
12/22/15 16:00,106.74
12/23/15 16:00,105.56
12/24/15 16:00,105.86
12/28/15 16:00,107.25
12/29/15 16:00,107.08
12/30/15 16:00,106.34
12/31/15 16:00,105.08
1/4/16 16:00,102.98
1/5/16 16:00,100.9
1/6/16 16:00,100.36
1/7/16 16:00,99.5
1/8/16 16:00,99.25
1/11/16 16:00,99.92
1/12/16 16:00,101.46
1/13/16 16:00,98.48
1/14/16 16:00,99.11
1/15/16 16:00,93.9
1/19/16 16:00,93.97
1/20/16 16:00,92.54
1/21/16 16:00,94.02
1/22/16 16:00,96.9
1/25/16 16:00,95.29
1/26/16 16:00,96.27
1/27/16 16:00,94.32
1/28/16 16:00,93.53
1/29/16 16:00,95.82
2/1/16 16:00,95.15
2/2/16 16:00,93.12
2/3/16 16:00,95.14
2/4/16 16:00,95.43
2/5/16 16:00,93.9
2/8/16 16:00,92.12
2/9/16 16:00,92.32
2/10/16 16:00,88.85
2/11/16 16:00,90.31
2/12/16 16:00,91.15
2/16/16 16:00,92.91
2/17/16 16:00,95.5
2/18/16 16:00,95.17
2/19/16 16:00,95.01
2/22/16 16:00,96.37
2/23/16 16:00,95.38
2/24/16 16:00,95.43
2/25/16 16:00,95.65
2/26/16 16:00,95.31
2/29/16 16:00,95.52
3/1/16 16:00,97.65
3/2/16 16:00,97
3/3/16 16:00,98.82
3/4/16 16:00,98.48
3/7/16 16:00,99.39
3/8/16 16:00,97.82
3/9/16 16:00,97.66
3/10/16 16:00,97.04
3/11/16 16:00,97.94
3/14/16 16:00,98.81
3/15/16 16:00,98.24
3/16/16 16:00,98.44
3/17/16 16:00,99.6
3/18/16 16:00,99.2
3/21/16 16:00,98.46
3/22/16 16:00,97.58
3/23/16 16:00,96.83
3/24/16 16:00,97.22
3/28/16 16:00,98.09
3/29/16 16:00,98.16
3/30/16 16:00,98.91
3/31/16 16:00,99.31
4/1/16 16:00,99.07
4/4/16 16:00,98.68
4/5/16 16:00,97
4/6/16 16:00,97.48
4/7/16 16:00,96.16
4/8/16 16:00,96.42
4/11/16 16:00,96.27
4/12/16 16:00,97.35
4/13/16 16:00,99.48
4/14/16 16:00,98.63
4/15/16 16:00,98.59
4/18/16 16:00,101.48
4/19/16 16:00,102.64
4/20/16 16:00,103.27
4/21/16 16:00,102.91
4/22/16 16:00,103.77
4/25/16 16:00,104.57
4/26/16 16:00,104.89
4/27/16 16:00,105.28
4/28/16 16:00,104.03
4/29/16 16:00,103.26
5/2/16 16:00,104.36
5/3/16 16:00,103.78
5/4/16 16:00,103.67
5/5/16 16:00,104.93
5/6/16 16:00,105.54
5/9/16 16:00,105.34
5/10/16 16:00,106.6
5/11/16 16:00,102.29
5/12/16 16:00,101.71
5/13/16 16:00,100.52
5/16/16 16:00,100.36
5/17/16 16:00,99.94
5/18/16 16:00,99
5/19/16 16:00,98.41
5/20/16 16:00,99.78
5/23/16 16:00,99.18
5/24/16 16:00,99.51
5/25/16 16:00,99.86
5/26/16 16:00,99.81
5/27/16 16:00,100.29
5/31/16 16:00,99.22
6/1/16 16:00,98.52
6/2/16 16:00,98.72
6/3/16 16:00,98.75
6/6/16 16:00,98.78
6/7/16 16:00,98.35
6/8/16 16:00,98.04
6/9/16 16:00,97.84
6/10/16 16:00,97.34
6/13/16 16:00,97.57
6/14/16 16:00,98.4
6/15/16 16:00,98.27
6/16/16 16:00,98.38
6/17/16 16:00,99
6/20/16 16:00,99.57
6/21/16 16:00,98.82
6/22/16 16:00,98.79
6/23/16 16:00,99.02
6/24/16 16:00,95.72
6/27/16 16:00,94.38
6/28/16 16:00,96.05
6/29/16 16:00,96.98
6/30/16 16:00,97.82
7/1/16 16:00,98.03
7/5/16 16:00,97.66
7/6/16 16:00,98.45
7/7/16 16:00,98.41
7/8/16 16:00,99.62
7/11/16 16:00,99.98
7/12/16 16:00,100.2
7/13/16 16:00,99.88
7/14/16 16:00,99.97
7/15/16 16:00,99.8
7/18/16 16:00,100.15
7/19/16 16:00,99.47
7/20/16 16:00,98.22
7/21/16 16:00,98.01
7/22/16 16:00,97.71
7/25/16 16:00,97.39
7/26/16 16:00,96.69
7/27/16 16:00,96.33
7/28/16 16:00,95.91
7/29/16 16:00,95.95
8/1/16 16:00,95.54
8/2/16 16:00,95.01
8/3/16 16:00,96.09
8/4/16 16:00,95.16
8/5/16 16:00,95.83
8/8/16 16:00,95.75
8/9/16 16:00,96.67
8/10/16 16:00,97.86
8/11/16 16:00,97.77
8/12/16 16:00,96.84
8/15/16 16:00,97.1
8/16/16 16:00,96.88
8/17/16 16:00,96.87
8/18/16 16:00,96.65
8/19/16 16:00,96.39
8/22/16 16:00,95.87
8/23/16 16:00,95.97
8/24/16 16:00,95.82
8/25/16 16:00,95.55
8/26/16 16:00,95.21
8/29/16 16:00,94.87
8/30/16 16:00,94.86
8/31/16 16:00,94.46
9/1/16 16:00,94.26
9/2/16 16:00,94.42
9/6/16 16:00,93.8
9/7/16 16:00,93.71
9/8/16 16:00,94.09
9/9/16 16:00,92.42
9/12/16 16:00,93.64
9/13/16 16:00,92.7
9/14/16 16:00,92.26
9/15/16 16:00,92.5
9/16/16 16:00,92.56
9/19/16 16:00,92.63
9/20/16 16:00,92.95
9/21/16 16:00,92.39
9/22/16 16:00,93.41
9/23/16 16:00,93.27
